timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:15:15.468, 4, 0, 0, 136098, 143771, 118.63, 1980, 3201, 34, P0
2026/04/23 01:15:15.468, 5, 0, 0, 136098, 143771, 115.26, 1980, 3201, 32, P0
2026/04/23 01:15:15.468, 6, 0, 0, 136098, 143771, 119.60, 1980, 3201, 35, P0
2026/04/23 01:15:15.468, 7, 0, 0, 135426, 143771, 120.22, 1980, 3201, 32, P0
2026/04/23 01:15:16.468, 0, 0, 0, 139703, 143771, 120.36, 1980, 3201, 35, P0
2026/04/23 01:15:16.469, 1, 0, 0, 136098, 143771, 116.56, 1980, 3201, 32, P0
2026/04/23 01:15:16.469, 2, 0, 0, 136098, 143771, 116.92, 1980, 3201, 34, P0
2026/04/23 01:15:16.469, 3, 0, 0, 136098, 143771, 116.69, 1980, 3201, 32, P0
2026/04/23 01:15:16.469, 4, 0, 0, 136098, 143771, 118.67, 1980, 3201, 34, P0
2026/04/23 01:15:16.469, 5, 0, 0, 136098, 143771, 115.24, 1980, 3201, 32, P0
2026/04/23 01:15:16.469, 6, 0, 0, 136098, 143771, 119.39, 1980, 3201, 35, P0
2026/04/23 01:15:16.469, 7, 0, 0, 135426, 143771, 120.17, 1980, 3201, 32, P0
2026/04/23 01:15:17.469, 0, 0, 0, 139703, 143771, 120.36, 1980, 3201, 35, P0
2026/04/23 01:15:17.469, 1, 0, 0, 136098, 143771, 116.54, 1980, 3201, 32, P0
2026/04/23 01:15:17.469, 2, 0, 0, 136098, 143771, 116.91, 1980, 3201, 34, P0
2026/04/23 01:15:17.469, 3, 0, 0, 136098, 143771, 116.68, 1980, 3201, 32, P0
2026/04/23 01:15:17.469, 4, 0, 0, 136098, 143771, 118.65, 1980, 3201, 34, P0
2026/04/23 01:15:17.469, 5, 0, 0, 136098, 143771, 115.23, 1980, 3201, 32, P0
2026/04/23 01:15:17.469, 6, 0, 0, 136098, 143771, 119.35, 1980, 3201, 35, P0
